"sample_id","well_id","time_of_max_rate_OD","max_rate_OD","doubling_time_OD","AUC_OD","time_of_max_OD","max_OD","time_of_min_OD","min_OD","end_point_OD","end_point_timepoint_OD","experiment","well","plate","replicate","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","strain_group","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2700","exp191116_1_A03",270,0.0263028366697045,26.3778482200158,121.4948666665,840,5.83297128380733,60,0.00981728577448714,5.75027019909819,930,"exp191116","A03","1",1.5,0.0459526488909649,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-001","78",1,"Survived",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2701","exp191116_1_H07",240,0.0387209302629984,18.4990063328876,130.8075,810,6.08179239838878,45,0.0141222083544769,6.06142915271426,930,"exp191116","H07","1",1.5,0.0174737898961082,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-001","22",1,NA,0,FALSE,1,NA,FALSE,0,NA,1,"paired-colonising",NA
"BPH2702","exp191116_1_B02",240,0.0268990512487165,25.7718225245773,126.346977777667,930,5.8339101759289,40,0.00347093894184739,5.8339101759289,930,"exp191116","B02","1",2,0.0122493236342378,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-002","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2703","exp191116_1_E08",230,0.0287039561059198,24.1510698307843,129.622577777667,930,6.11361676357744,70,5.0070549001687e-05,6.11361676357744,930,"exp191116","E08","1",2,0.0167431578064992,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-003","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2704","exp191116_1_A07",240,0.0270547785959006,25.6715284021119,127.336333333333,800,5.9243562231199,25,-0.0802697249353133,5.86388909055652,930,"exp191116","A07","1",2,0.14588762798812,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-004","93",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2705","exp191116_1_D09",260,0.0269315546345374,25.8256574195136,121.754666666667,880,6.00207779376811,40,-0.0720794401309756,5.93811455021756,930,"exp191116","D09","1",2,0.138805499410746,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-004","93",1,NA,0,TRUE,0,0,FALSE,0,"Persistent",10,"paired-invasive",NA
"BPH2706","exp191116_1_A11",240,0.0270033967655639,25.6851335919925,122.275,800,5.67174703438734,30,0.00727756213144504,5.60152378158297,930,"exp191116","A11","1",2,0.0023094010767585,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-005","508",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2707","exp191116_1_D04",220,0.0274449769513896,25.2799663009569,130.39,930,5.89805950898624,30,0.0117073711909789,5.89805950898624,930,"exp191116","D04","1",2,0.0055075705472861,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-006","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2708","exp191116_1_C07",195,0.0293730534216654,23.6015643743418,140.123,765,6.08693939972355,30,0.022548898918376,6.05076343885925,930,"exp191116","C07","1",1.5,0.0346987031457949,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-007","97",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2709","exp191116_1_C02",220,0.0292250397190831,23.7188706921148,137.339333333333,810,6.17309957723386,40,0.0142333901061499,6.14801994011858,930,"exp191116","C02","1",2,0.019672315572906,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-007","97",0,NA,0,TRUE,0,0,FALSE,0.5,"Persistent",5,"paired-invasive",NA
"BPH2710","exp191116_1_B08",300,0.0248539394238893,27.8923471362819,117.553444444333,930,6.28576521818854,30,0.00677584373971144,6.28576521818854,930,"exp191116","B08","1",2,0.009,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-008","239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2711","exp191116_1_A04",230,0.0277980742413625,24.9376534954875,125.232333333333,820,5.6605797059677,0,0.0145316181506509,5.6028672707566,930,"exp191116","A04","1",2,0.00702376916856849,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-009","22",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2712","exp191116_1_A02",300,0.0266911945883373,25.9793181230044,109.5469,760,5.5009893833039,120,-0.0207901595373001,5.3557585886864,930,"exp191116","A02","1",2,0.0206639783197718,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-010","15",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2713","exp191116_1_B11",420,0.0189154591713499,36.6695696414985,82.5811666666667,880,5.24625157716732,90,0.0218124786278998,5.02685594349508,930,"exp191116","B11","1",2,0.0263122278291545,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-011","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2714","exp191116_1_B07",540,0.0212254512855041,32.6572544200353,67.1156,930,5.32919493364369,105,-0.00653856367949575,5.32919493364369,930,"exp191116","B07","1",2.5,0.0172433562085034,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-011","45",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2715","exp191116_1_F07",405,0.0281010757712262,24.7445972570346,89.244,930,5.42954687229228,75,0.0031405262566562,5.42954687229228,930,"exp191116","F07","1",2,0.015,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-012","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2716","exp191116_1_A10",220,0.0277174291969898,25.0149935996322,127.616333333333,820,5.7026009411266,40,0.0206489025218365,5.61767851943299,930,"exp191116","A10","1",2,0.02343074902772,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-013","5",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2717","exp191116_1_A12",240,0.0258242310146234,26.8499695172998,124.989333333333,720,5.77904644383086,50,0.0350973967119537,5.64578824034352,930,"exp191116","A12","1",2,0.0504017195473858,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-014","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2718","exp191116_1_C08",920,0.0104050740690648,67.8963850667661,35.484,930,2.92807871271543,70,0.0139961511767331,2.92807871271543,930,"exp191116","C08","1",2,0.00971253485622231,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-015","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2719","exp191116_1_A09",250,0.030038110766015,23.2643669530645,128.262666666667,840,5.91417723817044,40,0.0109277328288041,5.89983784888446,930,"exp191116","A09","1",2,0.02151743479135,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-016","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2720","exp191116_1_E03",200,0.0228111645938862,30.442860296406,121.062333333333,850,5.42616765204442,10,0.0222025567054465,5.39326225143456,930,"exp191116","E03","1",2,0.0456106712659804,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-017","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2721","exp191116_1_C06",280,0.0261721479172686,26.49257437207,115.994044444333,740,5.61961924184758,80,0.0130831117169469,5.49319556938914,930,"exp191116","C06","1",2,0.0267877529957808,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-018","8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2722","exp191116_1_A01",260,0.0291168011919368,23.8285329861025,134.020666666667,850,6.45290634645203,50,0.0207240611399513,6.35142236746094,930,"exp191116","A01","1",2,0.0228108161479008,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-019","188",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2723","exp191116_1_B10",330,0.0235139665889005,29.4819898075498,109.575,790,5.88767921181115,20,0.0232507578713111,5.73378022276828,930,"exp191116","B10","1",2,0.0133166562369588,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-020","239",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2724","exp191116_1_B01",250,0.0246248718086744,28.1503235518185,116.304077777667,890,5.59101266730368,20,0.0112429309026857,5.57794811203227,930,"exp191116","B01","1",2,0.0125302450799241,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-021","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2725","exp191116_1_B05",250,0.0274028906803161,25.2954820843473,124.438,810,5.78669605000432,40,0.00774341954629033,5.71838276498837,930,"exp191116","B05","1",2,0.0109696551146029,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-022","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2726","exp191116_1_F05",360,0.0265615047514678,26.2047649517997,114.184,930,6.83016650288483,37.5,-0.100355483744677,6.83016650288483,930,"exp191116","F05","1",2.5,0.1414054454397,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-023","239",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2727","exp191116_1_A08",295,0.0262582757417818,26.5229753924133,125.743833333333,915,6.61977881033001,20,-0.084665417773123,6.61605057293384,930,"exp191116","A08","1",2,0.143259205637893,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-023","239",0,NA,0,TRUE,0,16,FALSE,0.5,NA,0,"paired-colonising","pglF / AAA-like domain protein / ebh_1 / norB_6 / tatC2 / yhfS / hypothetical protein"
"BPH2728","exp190831_2_A03",290,0.0300367057185672,23.6365795964749,126.268666666667,930,6.54692616406942,35,-0.0955672602688329,6.54692616406942,930,"exp190831","A03","2",2,0.141001654836625,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2729","exp190831_2_C10",532.5,0.0214783420013833,32.6156616420809,74.4760833333334,930,6.10116067581113,37.5,-0.0692199827509144,6.10116067581113,930,"exp190831","C10","2",2.25,0.116335148027871,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,NA,0,TRUE,0,5,TRUE,1.25,"Relapse (after treatment)",38,"paired-invasive","ptsG_3 / rpoB / rplV / rplD"
"BPH2730","exp190831_2_B02",367.5,0.0274727892231331,25.2690214391499,106.822,930,6.41953400964172,67.5,-0.0440612360721912,6.41953400964172,930,"exp190831","B02","2",2,0.137749047183638,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-024","45",1,NA,0,TRUE,0,0,FALSE,0.75,NA,-13,"paired-colonising",NA
"BPH2731","exp190831_2_E08",260,0.0276303722055981,25.087644048184,126.911666666667,870,6.04350278100607,50,0.0344298573808429,6.01346190338476,930,"exp190831","E08","2",2,0.00351188458428425,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-025","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2732","exp190831_2_A07",270,0.0293026552693284,23.6748373671977,126.467,850,5.95893832509215,20,0.0127065100354022,5.91991166279663,930,"exp190831","A07","2",2,0.0234378611083293,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","45",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2733","exp190831_2_D09",330,0.0303856610114038,22.8130060496333,115.434666666667,920,6.22824568942141,40,0.00935192944282687,6.22820718071051,930,"exp190831","D09","2",2,0.00346410161513776,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","45",0,NA,0,TRUE,0,0,FALSE,0,"Relapse (on treatment)",4,"paired-invasive",NA
"BPH2734","exp190831_2_A11",300,0.0256305934433033,27.0468648174986,102.049666666667,680,5.09708195386186,50,0.0224097510000946,4.7722191796311,930,"exp190831","A11","2",2,0.0150111069989303,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-026","34",0,NA,0,FALSE,1,NA,FALSE,0,NA,-58,"paired-colonising",NA
"BPH2735","exp190831_2_D04",240,0.0356916336548348,19.5053345166003,118.269666666667,930,5.62733368338531,75,0.0029193492400729,5.62733368338531,930,"exp190831","D04","2",2.5,0.00866025403784439,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-027","22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2736","exp190831_2_C07",360,0.0293669537492677,23.6245076011681,110.834333333333,910,6.24240943709698,20,0.010597779335684,6.2307003755905,930,"exp190831","C07","2",2,0.0112694276695846,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-028","45",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2737","exp190831_2_C02",330,0.029450918362024,23.5391381303221,117.531666666667,850,6.41677659383535,20,0.0180506958074298,6.39408801718461,930,"exp190831","C02","2",2,0.0127410099024109,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-029","-",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2738","exp190831_2_B08",530,0.0271667344631148,25.5171939137909,77.8343333333334,930,5.97954506806128,10,0.00765082319016454,5.97954506806128,930,"exp190831","B08","2",2,0.00568624070307733,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-029","-",0,NA,0,TRUE,0,1,TRUE,0.5,"Relapse (after treatment)",18,"paired-invasive","stp"
"BPH2739","exp190831_2_A04",390,0.0272873327513324,25.4348836252696,108.669666666667,930,6.89611899888696,0,0.00434741043729677,6.89611899888696,930,"exp190831","A04","2",1.5,0.007371114795832,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-030","-",0,"Survived",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2740","exp190831_2_A02",350,0.0281212927093785,24.6568748747181,110.988666666667,840,6.30398816469014,20,0.00343047185784533,6.29569232203935,930,"exp190831","A02","2",2,0.0130511813003012,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-030","12",0,NA,0,FALSE,1,NA,FALSE,0.75,"Relapse (after treatment)",558,"paired-invasive",NA
"BPH2741","exp190831_2_B11",340,0.0268966055605486,25.7772579101379,100.411333333333,860,5.30420348481735,20,0.0169981726556022,5.25531130389867,930,"exp190831","B11","2",2,0.0124899959967968,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-031","109",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2742","exp190831_2_A06",320,0.0271495832418755,25.5317592525521,107.198666666667,930,5.93915663950698,20,0.00301321155447837,5.93915663950698,930,"exp190831","A06","2",2,0.0100166528008778,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-032","22",1,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2743","exp190831_2_F03",270,0.0279325244371977,24.8255593235913,121.848333333333,780,5.82678190660979,50,0.0367468082063454,5.77984976392936,930,"exp190831","F03","2",2,0.0200083315979452,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-033","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2744","exp190831_2_A10",290,0.0265438164164672,26.1327872208265,115.488666666667,760,5.66356847639503,50,0.0202036898364798,5.53016340236031,930,"exp190831","A10","2",2,0.0187705443004014,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-034","-",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2745","exp190831_2_A12",340,0.0280203810860174,24.7412106184514,104.492333333333,680,5.4823625483893,90,0.0129054892617002,5.21294291399547,930,"exp190831","A12","2",2,0.0297377425729213,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-035","72",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2746","exp190831_2_C08",280,0.0279809937211587,24.7767901227517,124.402,850,6.2424810328031,20,0.0255975413232566,6.21174972210243,930,"exp190831","C08","2",2,0.0107857931249089,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-037","8",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2747","exp190831_2_A09",380,0.0263844530441459,26.2903525439685,106.599333333333,930,6.42187842237675,20,0.00556589602904331,6.42187842237675,930,"exp190831","A09","2",2,0.0070237691685685,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-038","239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2748","exp190831_2_E03",380,0.0266760530508753,26.0003402041464,106.584,930,6.39230769075398,20,0.0140990572986126,6.39230769075398,930,"exp190831","E03","2",2,0.00288675134594813,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-038","239",1,NA,0,TRUE,0,2,FALSE,0,NA,8,"paired-colonising",NA
"BPH2749","exp190831_2_C06",310,0.0314891784320135,22.0726658826786,116.637,920,6.27564504221581,30,0.0141173727796917,6.27463382052805,930,"exp190831","C06","2",2,0.0275136329843952,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-039","20",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2750","exp190831_2_A01",340,0.0257972523224481,26.9187844725717,96.4823333333334,830,5.25407313325869,80,0.0135321979517347,5.09095263781436,930,"exp190831","A01","2",2,0.0145716619962629,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-040","39",0,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2751","exp190831_2_B10",330,0.0269429731344931,25.7301254484442,102.271333333333,770,5.45248363061024,70,0.00789206851186476,5.37391538233343,930,"exp190831","B10","2",2,0.00288675134594813,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-040","39",0,NA,0,TRUE,0,1,FALSE,0.5,"Relapse (on treatment)",4,"paired-invasive","prfA"
"BPH2752","exp190831_2_B01",375,0.0253974884464222,27.3194125566015,93.3311666666667,840,5.41923701271982,75,0.00519559052990431,5.33248515615691,930,"exp190831","B01","2",1.5,0.00680685928555402,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-041","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2753","exp190831_2_B05",370,0.0247898272343552,27.9682764529671,104.611666666667,930,6.12237457188325,90,0.00600208078414432,6.12237457188325,930,"exp190831","B05","2",2,0.0265392790658174,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-042","121",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2754","exp190831_2_F05",300,0.0272048577327781,25.4867163432514,110.798333333333,750,5.56516597711535,90,0.0190182965237039,5.43992555953755,930,"exp190831","F05","2",2,0.0391066916694999,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-043","5",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH2755","exp190831_2_A08",300,0.027036552969766,25.6445097997694,106.618333333333,720,5.29196541573673,120,0.00398243595030261,5.02726498074315,930,"exp190831","A08","2",2,0.00599999999999998,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-043","-",0,NA,0,TRUE,0,0,FALSE,-0.25,"Persistent",3,"paired-invasive",NA
"BPH2756","exp191109_3_A03",240,0.0265385520881186,26.1274682745769,120.761833333333,725,5.53544459844727,5,0.00600480871679151,5.41228114310857,930,"exp191109","A03","3",2,0.00793515385274076,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-044","567",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2757","exp191109_3_C10",265,0.0267159866555181,25.95657464057,118.033333333333,870,5.61788419957324,0,0.0154952818736192,5.52033740286479,930,"exp191109","C10","3",2,0.00737563556583432,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-045","5",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2758","exp191109_3_B02",275,0.026303913481972,26.3641912630868,124.031,885,6.2698444524585,10,0.0124447601309954,6.12757279592195,930,"exp191109","B02","3",2,0.0123396380281865,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-046","5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH2759","exp191109_3_E08",260,0.0492935184861135,14.181626622589,125.513,390,6.01196614436579,65,0.00942625311355926,5.4970686190456,930,"exp191109","E08","3",2,0.00907744457432817,FALSE,FALSE,FALSE,0,0,0,FALSE,"VAN-047","30",0,"Survived",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
