"sample_id","well_id","AUC_death","time_of_max_death","max_death","time_of_min_death","min_death","time_of_max_rate_death","max_rate_death","doubling_time_death","end_point_death","end_point_timepoint_death","experiment","well","well_row","well_col","cell_number","plate","replicate","strain_group","sd","outlier_sd","outlier_mad","outlier_tukey","proportion_outlier_sd","proportion_outlier_mad","proportion_outlier_tukey","outlier_curve","ST","mecA","mortality","intrahost_index","included","unrelated_to_index","mut_count","scv","vanco_difference","persister_type","intrahost_sampledelay","sample_type","genes"
"BPH2982","exp200219_P1_C03",30.5451480907533,1152,0.510263920027777,198,-0.0380739783543629,798,0.00101017596553175,686.164791294633,0.510263920027777,1152,"exp200219","C03","C",6,40000,"P1",2,"VAN-216",0.023262812783152,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,NA,0,TRUE,0,17,FALSE,1,NA,-139,"paired-colonising","gpsA / hypothetical protein / rny"
"BPH3225","exp200309_M1_A11",51.6644290813281,1002,0.503534810449354,120,-0.0173044874173799,522,0.00131134005608853,528.579278381436,0.471652000072034,1152,"exp200309","A11","A",6,40000,"M1",2,"VSS-026",0.0568410324857742,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3252","exp200309_M1_D04",144.219229634385,1152,1.50789325136309,72,-0.0155350929105347,648,0.00221104921961503,313.49242450633,1.50789325136309,1152,"exp200309","D04","D",4,40000,"M1",2,"VSS-053",0.0274964967447784,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3276","exp200309_M1_C07",30.6328464903266,1152,0.208583646944626,120,0.0971299894884228,348,0.000463830648505876,1494.3971097916,0.208583646944626,1152,"exp200309","C07","C",7,40000,"M1",2,"VSS-077",0.0341541506863603,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3306","exp200309_M1_C02",62.5570249203655,1152,0.905521266640563,156,-0.0234815407182928,834,0.00136501348952158,507.795114026956,0.905521266640563,1152,"exp200309","C02","C",2,40000,"M1",2,"VSS-107",0.0238312558386894,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3328","exp200309_M1_B08",38.2811677855687,1152,0.521662593112199,156,-0.0318019412773092,738,0.00109893034067432,630.747150119289,0.521662593112199,1152,"exp200309","B08","B",7,40000,"M1",2,"VSS-129",0.0194202806293851,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3336","exp200226_P2_C02",140.421214093648,1152,0.926614649429959,0,-0.0473870596609879,216,0.004275298244658,162.128380499778,0.92174469110409,1152,"exp200226","C02","C",3,40000,"P2",2,"VSS-137",0.00726582828184415,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3337","exp200226_P2_B07",86.6731929849708,840,0.703724274363853,114,-0.0283297696600356,324,0.00234729111197465,295.296640891227,0.578086657439759,1152,"exp200226","B07","B",7,40000,"P2",2,"VSS-138",0.0243946976019207,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3350","exp200309_M1_A04",74.9464311662064,780,0.631249529139799,90,-0.0281879206168639,294,0.00148633713935656,466.345866093348,0.504028074195111,1152,"exp200309","A04","A",9,40000,"M1",2,"VSS-151",0.0246388917188532,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3358","exp200309_M1_A02",99.8732507826498,789,0.801575283715356,72,0.0221617398529863,408,0.0019573966862721,357.750188806237,0.701392942347658,1152,"exp200309","A02","A",7,40000,"M1",2.5,"VSS-159",0.0456770980555785,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3360","exp200309_M1_B11",37.7175004525182,1152,0.466692869295045,144,0.00215980972658045,798,0.000649666740835037,1066.92729824682,0.466692869295045,1152,"exp200309","B11","B",5,40000,"M1",2,"VSS-161",0.0386107998131507,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3361","exp200309_M1_A06",107.18769957465,810,0.951083895105767,102,-0.0136098218163794,546,0.00199238345379622,347.89848271388,0.811070337995252,1152,"exp200309","A06","A",7,40000,"M1",2,"VSS-162",0.035044778471258,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3367","exp200309_M1_F03",33.3089436685525,780,0.307484820689769,138,-0.0481273332245544,456,0.00102421748943701,676.75780555256,0.254365472036204,1152,"exp200309","F03","F",6,40000,"M1",2,"VSS-170",0.0315846795335474,FALSE,FALSE,FALSE,0,0,0,FALSE,"101",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3383","exp200309_M1_A10",35.1675974533336,1152,0.301414134051154,90,0.0370604777852925,228,0.000602654179495387,1150.15742716715,0.301414134051154,1152,"exp200309","A10","A",10,40000,"M1",2,"VSS-186",0.0276398408038553,FALSE,FALSE,FALSE,0,0,0,FALSE,"199",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3384","exp200309_M1_A12",12.9686102919544,1152,0.0994590216332066,150,-0.00374087799127368,270,0.000150999325098796,4590.39919619794,0.0994590216332066,1152,"exp200309","A12","A",11,40000,"M1",2,"VSS-187",0.0138205327382453,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3394","exp200309_M1_C08",2.18928565417235,1152,0.057971063758125,162,-0.0434270549898578,366,0.000209819746363019,3303.53645247811,0.057971063758125,1152,"exp200309","C08","C",9,40000,"M1",2,"VSS-197",0.0229381720537077,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3396","exp200309_M1_A09",40.8884869679353,1152,0.295682271757697,90,0.0379778363642185,270,0.000862318257756869,803.818282084175,0.295682271757697,1152,"exp200309","A09","A",9,40000,"M1",2,"VSS-199",0.0239483897566859,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3412","exp200309_M1_E03",118.985207418521,399,0.804605739323783,0,-0.0582602198456389,207,0.00404994545508672,171.161679223764,0.680603006150024,1152,"exp200309","E03","E",2.5,40000,"M1",1.5,"VSS-216",0.0207359389575032,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3416","exp200309_M1_C06",117.247327100619,1056,1.25400055253066,84,-0.0488970691125328,684,0.00217640058090395,318.483273089393,1.239289460708,1152,"exp200309","C06","C",6,40000,"M1",2,"VSS-220",0.0187187836756448,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3423","exp200309_M1_C03",134.93489404412,1134,1.2022015061782,60,-0.0181501777818941,336,0.00242777736696071,285.511866767164,1.20203935048556,1152,"exp200309","C03","C",3.5,40000,"M1",2,"VSS-227",0.031862585174486,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",0,TRUE,0,0,FALSE,-0.5,"Unknown",8,"paired-invasive",NA
"BPH3425","exp200309_M1_B10",106.44848789907,744,0.929605223852894,96,-0.0175723591274951,462,0.00255977522123692,270.784393414437,0.689617342923614,1152,"exp200309","B10","B",10,40000,"M1",2,"VSS-229",0.0350430612353258,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3427","exp200226_P2_C11",48.3020459150475,726,0.351911306579931,36,0.0442806943934381,276,0.000961574526519031,720.846030592332,0.351911306579931,1152,"exp200226","C11","C",7,40000,"P2",2,"VSS-231",0.00420236073411499,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3433","exp200309_M1_B01",21.9591432832497,990,0.162792997686795,171,0.0455914108533345,390,0.000271518522018252,2684.27782479663,0.153643221878256,1152,"exp200309","B01","B",2,40000,"M1",1.5,"VSS-237",0.0848135038783028,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3448","exp200309_M1_B05",110.63119613168,828,0.857389224021364,36,-0.0367357438805024,450,0.00191353472320638,362.233918284214,0.781450684717727,1152,"exp200309","B05","B",2,40000,"M1",2,"VSS-252",0.0525360343486948,FALSE,FALSE,FALSE,0,0,0,FALSE,"30",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3451","exp200309_M1_F05",57.9604344730586,1152,0.727154172791607,162,-0.0249438047734951,756,0.00116990608402314,592.481046150567,0.727154172791607,1152,"exp200309","F05","F",5,40000,"M1",2,"VSS-255",0.0329152593630588,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3453","exp200309_M1_A08",89.1801805167263,1152,1.12523490999151,120,0.0113426173633412,786,0.00150381223822719,460.926678836636,1.12523490999151,1152,"exp200309","A08","A",8,40000,"M1",2,"VSS-257",0.0611410811138646,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",1,FALSE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3455","exp200313_M2_A03",140.549185920672,702,1.02833497042477,0,0.0454342281877548,204,0.00249579655374919,277.725834471043,0.850344920979108,1152,"exp200313","A03","A",7,40000,"M2",2,"VSS-259",0.0594361650070858,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3478","exp200313_M2_H07",146.868688803422,810,1.16465633446206,15,0.0410146354652241,366,0.00252401767412839,278.349249196683,1.07524304594389,1152,"exp200313","H07","H",8,40000,"M2",1.5,"VSS-282",0.0394156086495957,FALSE,FALSE,FALSE,0,0,0,FALSE,"6",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3483","exp200313_M2_B02",55.9643559525369,876,0.52378767569402,138,0.00874580328941029,522,0.00121889982841075,568.666238524046,0.442471502606376,1152,"exp200313","B02","B",3,40000,"M2",2,"VSS-287",0.021277684969211,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3504","exp200313_M2_E08",237.763085668647,552,1.7772430666935,0,-0.0650577332183796,210,0.00732208328519112,94.6652958676163,1.0593401090818,1152,"exp200313","E08","E",8,40000,"M2",2,"VSS-308",0.0431778520610724,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3506","exp200313_M2_A07",168.882585043632,480,1.0736253867058,0,0.181822196771139,168,0.00295321584512599,234.709285372392,0.74211621204825,1152,"exp200313","A07","A",7,40000,"M2",2,"VSS-310",0.067042433062018,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3515","exp200313_M2_D09",48.33827095481,1152,0.505642858217663,138,0.0144494699441343,330,0.000756623362181108,916.105971882522,0.505642858217663,1152,"exp200313","D09","D",9,40000,"M2",2,"VSS-319",0.0474108791960896,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3521","exp200313_M2_A11",214.860206710992,390,1.55139481579813,0,0.0709755319465125,144,0.00591032008640697,117.277435134875,0.905227950076957,1152,"exp200313","A11","A",6,40000,"M2",2,"VSS-325",0.0376994462967569,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3525","exp200313_M2_D04",141.779772145282,876,1.24607955803342,111,-0.00112339696559891,402,0.00312396501572214,222.842082830928,1.11983405281585,1152,"exp200313","D04","D",7,40000,"M2",2,"VSS-329",0.0403563753163665,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3533","exp200313_M2_C07",166.324068734845,288,1.26140580416868,0,0.338201177025385,54,0.00471977371040735,146.860257099089,0.525505692183256,1152,"exp200313","C07","C",7,40000,"M2",2,"VSS-337",0.0207240916988131,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3535","exp200226_P2_E02",75.0309365162263,1152,0.978227179805573,165,0.0269129599704065,825,0.00168470928694861,411.731232794718,0.978227179805573,1152,"exp200226","E02","E",2,40000,"P2",2,"VSS-339",0.0200908624251303,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3541","exp200313_M2_C02",150.983050867572,402,1.18264999900869,0,0.113820572278433,138,0.00381261787992,181.803475299888,0.561622631560358,1152,"exp200313","C02","C",2,40000,"M2",2,"VSS-345",0.127915051388719,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3549","exp200313_M2_B08",76.1192148748055,672,0.578459601517076,96,0.0550759089458919,360,0.00151644781114244,457.086076729376,0.426740429588081,1152,"exp200313","B08","B",7,40000,"M2",2,"VSS-353",0.0680988222728229,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3560","exp200313_M2_A04",92.0239919287325,900,0.633925596170865,0,-0.0209158689397967,222,0.00157276216274134,440.719644063526,0.594712227572344,1152,"exp200313","A04","A",9,40000,"M2",2,"VSS-367",0.0488638528824558,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3563","exp200313_M2_A02",89.5291235281177,978,0.682474497694721,0,-0.0871646607715046,216,0.00195466770044699,354.611262262858,0.681758434873491,1152,"exp200313","A02","A",4,40000,"M2",2,"VSS-370",0.0328219511238797,FALSE,FALSE,FALSE,0,0,0,FALSE,"20",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3572","exp200313_M2_B11",241.717931962928,513,1.56251416345073,0,0.159147623210231,123,0.00480637508513253,144.429038884996,1.11855314713857,1152,"exp200313","B11","B",8,40000,"M2",2,"VSS-379",0.0579470354644644,FALSE,FALSE,FALSE,0,0,0,FALSE,"78",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3594","exp200313_M2_A06",88.4054211493018,942,0.64331873322524,0,0.0778093493268156,252,0.00138199724731332,501.554675240825,0.574123229995715,1152,"exp200313","A06","A",7,40000,"M2",2,"VSS-403",0.0278664713113175,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3617","exp200313_M2_F03",190.114634411818,462,1.38698572256731,0,-0.126964023895742,228,0.00573303871234986,120.903976989864,0.923872147180935,1152,"exp200313","F03","F",6,40000,"M2",2,"VSS-436",0.00619199106671584,FALSE,FALSE,FALSE,0,0,0,FALSE,"45",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3627","exp200313_M2_A10",188.411548868886,576,1.33147034476991,0,-0.128694329789776,204,0.00563266020158553,123.058582579654,0.905429803229194,1152,"exp200313","A10","A",10,40000,"M2",2,"VSS-446",0.0259008555900027,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3644","exp200313_M2_A12",140.65488176818,954,1.10653705414536,0,0.0220586416522166,336,0.00272295901725205,254.556596764154,1.03883071119051,1152,"exp200313","A12","A",11,40000,"M2",2,"VSS-463",0.0502229769122975,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3646","exp200313_M2_C08",125.213064046335,996,0.879830539697843,0,0.024743942595462,234,0.00233408304523403,297.236064126913,0.853288727220808,1152,"exp200313","C08","C",8.5,40000,"M2",1.5,"VSS-465",0.0820339319445427,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3676","exp200313_M2_A09",122.368420150348,912,0.877798556578822,0,0.026828856623413,294,0.0024713084774789,280.477806342921,0.828997959726194,1152,"exp200313","A09","A",9,40000,"M2",2,"VSS-497",0.0553365927068305,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3680","exp200313_M2_E03",107.035538271337,1008,0.829880118022181,54,0.0466719465320168,420,0.00206967436193953,334.906395569584,0.814768286237773,1152,"exp200313","E03","E",3,40000,"M2",2,"VSS-503",0.0606450727089955,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3681","exp200313_M2_C06",182.576029287884,378,1.41478383410255,0,-0.0861514360071158,174,0.00674424722622209,102.77606340778,0.719742159797206,1152,"exp200313","C06","C",6,40000,"M2",2,"VSS-504",0.0278784676303217,FALSE,FALSE,FALSE,0,0,0,FALSE,"-",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3690","exp200313_M2_A01",43.9537652804054,966,0.423384060396096,180,0.0443862848050508,348,0.0011013460686865,629.363648963323,0.404345512168671,1152,"exp200313","A01","A",3,40000,"M2",2,"VSS-515",0.0514740512765202,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,"Died",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3698","exp200313_M2_B10",133.474008128139,909,1.11624529467913,87,-0.0292600317962019,369,0.00315393375555242,222.605961190745,0.992953011469508,1152,"exp200313","B10","B",6,40000,"M2",1.5,"VSS-531",0.00492712917949882,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3706","exp200226_P2_B11",53.5406787818864,1152,0.608737506898544,150,0.0452213747561995,354,0.00104731422436584,661.833062545916,0.608737506898544,1152,"exp200226","B11","B",11,40000,"P2",2,"VSS-541",0.0182259908960602,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Survived",1,TRUE,NA,NA,FALSE,0,NA,NA,"index",NA
"BPH3708","exp200313_M2_B01",53.9152389088316,792,0.393594802303337,72,0.131305680506187,420,0.000738675174077841,938.365339576042,0.307605576984885,1152,"exp200313","B01","B",3,40000,"M2",2,"VSS-543",0.0229390960954985,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3712","exp200313_M2_B05",127.238133124734,942,1.02136528747178,0,0.0476414880007003,366,0.00286271267254733,242.129497384438,0.957671860340868,1152,"exp200313","B05","B",2,40000,"M2",2,"VSS-547",0.0174677050465801,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3723","exp200313_M2_F05",144.852835711727,636,1.13123558266884,0,-0.111939843279482,222,0.00352765480905572,196.489514444721,0.759619225809649,1152,"exp200313","F05","F",5,40000,"M2",2,"VSS-558",0.0209721249972317,FALSE,FALSE,FALSE,0,0,0,FALSE,"1160",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3725","exp200313_M2_A08",20.8595825987479,1152,0.190029095913123,144,0.0115168828481157,324,0.00033193112843633,2088.22590344341,0.190029095913123,1152,"exp200313","A08","A",8,40000,"M2",2,"VSS-560",0.0794597173277912,FALSE,FALSE,FALSE,0,0,0,FALSE,"97",0,"Died",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BPH3733","exp200226_P2_B06",9.47850960339542,1152,0.129766771765724,234,-0.00890486680194484,510,0.000326592521709033,2122.36084565795,0.129766771765724,1152,"exp200226","B06","B",5,40000,"P2",2,"VSS-137",0.0198205610864389,FALSE,FALSE,FALSE,0,0,0,FALSE,"5",1,NA,0,TRUE,0,2,TRUE,0.5,"Persistent",14,"paired-invasive","hypothetical protein / ywlC"
"BPH3734","exp200226_P2_B04",81.9180464926778,816,0.661650981283893,102,-0.0397912111443889,312,0.00215157068000875,322.158684815842,0.591988248539559,1152,"exp200226","B04","B",4,40000,"P2",2,"VSS-138",0.0273662967741912,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",0,NA,0,TRUE,0,4,FALSE,0,"Relapse (on treatment)",7,"paired-invasive","isdH / sdrD_2"
"BPH3747","exp200226_P2_C04",61.8144905329452,582,0.43979466019968,6,0.0244408332871615,258,0.00140132013313266,494.638708294593,0.342691227648063,1152,"exp200226","C04","C",4,40000,"P2",2,"VSS-231",0.0244726249219211,FALSE,FALSE,FALSE,0,0,0,FALSE,"22",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",8,"paired-invasive","gsiD_2"
"BPH3752","exp200226_P2_B08",77.493451004796,1152,0.931731576408455,126,-0.00533561185839977,420,0.0016145018777455,429.32571966275,0.931731576408455,1152,"exp200226","B08","B",8,40000,"P2",2,"VSS-339",0.0385082721264813,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,0,FALSE,1,"Relapse (on treatment)",23,"paired-invasive",NA
"BPH3757","exp200226_P2_C03",5.16834827358812,1152,0.0855287424801142,180,-0.0157738889096245,630,0.000168659643316348,4109.73939545121,0.0855287424801142,1152,"exp200226","C03","C",6,40000,"P2",2,"VSS-541",0.0276067383828764,FALSE,FALSE,FALSE,0,0,0,FALSE,"239",1,NA,0,TRUE,0,1,FALSE,0,"Unknown",36,"paired-invasive","agrA"
"Complete lysis","exp191107_2_H10",319.07550340527,54,2.07021957323919,1152,1.4510958683312,0,0.000633687012942752,282.264918388637,1.4510958683312,1152,"exp191107","H10","H",11,40000,"2",2,"CONTROL",0.599504177683264,FALSE,FALSE,FALSE,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"JE2","exp190831_2_C12",118.396171152567,702,1.00175602997565,102,-0.00259592103662162,420,0.00314138641337324,220.650085455625,0.762886947118873,1152,"exp190831","C12","C",6,40000,"2",2,"CONTROL",0.0810133778125307,FALSE,FALSE,FALSE,0,0,0,FALSE,"8",1,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA
"Non infected","exp190831_2_A05",1.33827851956053,1152,0.0590852959441604,186,-0.038169218030589,678,0.000180604983471322,3837.93809896888,0.05617287530275,1152,"exp190831","A05","A",6,40000,"2",2,"CONTROL",0.165844963865542,FALSE,FALSE,FALSE,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"TOX-4","exp190831_2_B06",2.91697147722447,1152,0.0782910776110316,198,-0.040065817970917,546,0.000178705002681544,3878.72286818488,0.0691358588532358,1152,"exp190831","B06","B",6,40000,"2",2,"CONTROL",0.119294788661165,FALSE,FALSE,FALSE,0,0,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
